name,domestic_gross,num_movies,avg_gross
levana finkelstein,308242.0,2,154121.0
levani outchaneichvili,70141876.0,1,70141876.0
levar burton,280301721.0,6,46716953.5
leven rambin,521639198.0,8,65204899.75
levensky smith,7018188.0,1,7018188.0
levente jakab,355559216.0,1,355559216.0
levente molnar,1777043.0,1,1777043.0
levente orban,1777043.0,1,1777043.0
levente torkoly,110825712.0,1,110825712.0
levett m washington,102543518.0,1,102543518.0
levi alexander,76233151.0,1,76233151.0
levi burdick,2722209.0,1,2722209.0
levi dylan,3688723.0,2,1844361.5
levi frazier jr,158340892.0,1,158340892.0
levi ignacio,178471.0,1,178471.0
levi meaden,106715115.0,2,53357557.5
levi mikael de ramon,24006726.0,1,24006726.0
levi miller,159353649.0,7,22764807.0
levi nunez,162790990.0,1,162790990.0
levin henning,91151.0,1,91151.0
levis francis,44737059.0,1,44737059.0
levis reinhardt,56556.0,1,56556.0
levon hawke,23093906.0,2,11546953.0
levon helm,47020367.0,2,23510183.5
levon panek,2715727.0,1,2715727.0
levy easterly,12795746.0,1,12795746.0
levy tran,439205918.0,4,109801479.5
lew dauber,35818913.0,1,35818913.0
lew horn,103738726.0,1,103738726.0
lew saunders,78222753.0,1,78222753.0
lew temple,564555392.0,24,23523141.333333332
lewis alsamari,31567134.0,1,31567134.0
lewis arlt,4875436.0,1,4875436.0
lewis arquette,245670016.0,4,61417504.0
lewis black,1160030412.0,10,116003041.2
lewis d wheeler,201350406.0,4,50337601.5
lewis davie,4200.0,1,4200.0
lewis dodley,136492681.0,1,136492681.0
lewis fitzgerald,41776942.0,2,20888471.0
lewis gott,7689607.0,1,7689607.0
lewis gribben,3171725.0,3,1057241.6666666667
lewis hamilton,181749808.0,2,90874904.0
lewis j stadlen,13030214.0,1,13030214.0
lewis james pullman,762981336.0,13,58690872.0
lewis johnson,6864016.0,1,6864016.0
lewis kirk,149260140.0,1,149260140.0
lewis macdougall,39530971.0,3,13176990.333333334
lewis macleod,823620441.0,2,411810220.5
lewis mcaskie,9250870.0,2,4625435.0
lewis mcgowan,172558876.0,1,172558876.0
lewis payton jr,25926673.0,1,25926673.0
lewis santer,533144.0,1,533144.0
lewis tan,1048619934.0,6,174769989.0
lewis walker,143273133.0,2,71636566.5
lex d geddings,136492681.0,1,136492681.0
lex daniel,282144358.0,1,282144358.0
lex lang,576226978.0,5,115245395.6
lex monson,48102795.0,1,48102795.0
lex scott davis,90025882.0,5,18005176.4
lex shrapnel,61891667.0,4,15472916.75
lexi atkins,117497397.0,5,23499479.4
lexi benbow hart,13651946.0,1,13651946.0
lexi cowan,7597898.0,1,7597898.0
lexi fernandez,92476.0,1,92476.0
lexi johnson,36261763.0,1,36261763.0
lexi jouren,47323100.0,1,47323100.0
lexi leigh,26410771.0,1,26410771.0
lexi lieth,32003620.0,1,32003620.0
lexi rabe,858373000.0,2,429186500.0
lexi rhoades,7018188.0,1,7018188.0
lexi ryan,49200230.0,1,49200230.0
lexie bigham,211722157.0,5,42344431.4
lexie contursi,25326071.0,1,25326071.0
lexie cook,26501323.0,1,26501323.0
lexie foley,8237403.0,1,8237403.0
lexie roth,17395521.0,2,8697760.5
lexis nutt,167767189.0,1,167767189.0
lexy kolker,276591.0,2,138295.5
lexy panterra,120525915.0,3,40175305.0
leydi morales,36001502.0,1,36001502.0
leyla beysulen,136025503.0,1,136025503.0
leyna nguyen,325011414.0,4,81252853.5
lezl gonzales,19005109.0,1,19005109.0
lezlie deane,34872033.0,1,34872033.0
lhacen znin,34302837.0,1,34302837.0
lhakpa tsamchoe,37945884.0,1,37945884.0
li bingbing,487427745.0,9,54158638.333333336
li bradhe,120486.0,1,120486.0
li chen,309297.0,3,103099.0
li guangie,128195.0,2,64097.5
li guangjie,5875487.0,1,5875487.0
li haitao,78377.0,1,78377.0
li jianyi,286639.0,1,286639.0
li jing,128195.0,2,64097.5
li jun li,43461961.0,4,10865490.25
li jun ting,245439076.0,1,245439076.0
li li,8212.0,1,8212.0
li liqun,1289195.0,1,1289195.0
li mai tho,137963328.0,1,137963328.0
li man,6566773.0,1,6566773.0
li meng,250541.0,3,83513.66666666667
li qiang,84158461.0,1,84158461.0
li qin,802993.0,4,200748.25
li shaoting,74070.0,1,74070.0
li sun ,652454.0,2,326227.0
li thi van,137963328.0,1,137963328.0
li xian,36501.0,2,18250.5
li xiaochuan,286639.0,1,286639.0
li xirui,409644.0,1,409644.0
li yifeng,1776965.0,4,444241.25
li yuan,286639.0,1,286639.0
li yuchun,170276.0,1,170276.0
li zhenqi,74070.0,1,74070.0
lia barnett,57770.0,1,57770.0
lia bottazzi,12350.0,1,12350.0
lia bugnar,175975.0,1,175975.0
lia chapman,4221817.0,1,4221817.0
lia frankland,9369755.0,1,9369755.0
lia mchugh,167009171.0,3,55669723.666666664
lia mortensen,63075011.0,1,63075011.0
lia russo,858373000.0,1,858373000.0
lia williams,139593.0,1,139593.0
liam aiken,462998898.0,11,42090808.90909091
liam ainsworth,7891.0,1,7891.0
liam bewley,114766307.0,1,114766307.0
liam booth,367849.0,1,367849.0
liam bradford,29035702.0,2,14517851.0
liam campora,59650222.0,1,59650222.0
liam carney,90769160.0,3,30256386.666666668
liam craig,52353636.0,1,52353636.0
liam cunningham,493355836.0,16,30834739.75
liam donaghy,30093107.0,1,30093107.0
liam dunne,86300000.0,1,86300000.0
liam fleming,34366783.0,1,34366783.0
liam garrigan,149017221.0,2,74508610.5
liam gillick,14344.0,1,14344.0
liam halligan,165493908.0,1,165493908.0
liam hayes,27277055.0,1,27277055.0
liam hemsworth,1702841251.0,18,94602291.72222222
liam henry,153856089.0,1,153856089.0
liam hourican,857524.0,1,857524.0
liam hussey,524963.0,1,524963.0
liam james,187614857.0,3,62538285.666666664
liam knight,414584190.0,3,138194730.0
liam lannigan,49554002.0,1,49554002.0
liam legge,156932.0,1,156932.0
liam macdonald,240307459.0,2,120153729.5
liam matthews,18135650.0,3,6045216.666666667
liam mcintyre,18850839.0,4,4712709.75
liam mckenna,531609080.0,2,265804540.0
liam mcmahon,30247191.0,2,15123595.5
liam mulvey,269980.0,1,269980.0
liam neeson,4303981347.0,87,49471049.96551724
liam norton,292102.0,1,292102.0
liam og o hannaidh,1145143.0,1,1145143.0
liam powleywebster,32061555.0,1,32061555.0
liam russell,15578000.0,1,15578000.0
liam scott,11001272.0,1,11001272.0
liam tailford,330360194.0,1,330360194.0
liam thomas,498957.0,2,249478.5
liam van joosten,8110975.0,1,8110975.0
liam waite,8434601.0,1,8434601.0
lian yiming,25358.0,1,25358.0
liana de laurent,26017685.0,1,26017685.0
liana liberato,186428291.0,14,13316306.5
liana mendoza,41537.0,1,41537.0
liana navrot,70600765.0,1,70600765.0
liana wrightmark,140218711.0,2,70109355.5
liane alexandra curtis,23202734.0,1,23202734.0
liane balaban,35696104.0,9,3966233.777777778
liane curtis,1312473.0,1,1312473.0
liang jing,1414696.0,2,707348.0
liang jingdong,82913.0,1,82913.0
liann pattison,43231235.0,2,21615617.5
lianna pai,40934175.0,1,40934175.0
lianne mackessy,8286741.0,1,8286741.0
liao fan,563207.0,6,93867.83333333333
liao zhongkai,135739.0,1,135739.0
liat ekta,21445.0,1,21445.0
libby langdon,70836296.0,1,70836296.0
libby mintz,11892415.0,2,5946207.5
libby morris,31567134.0,1,31567134.0
libby osler,17725785.0,1,17725785.0
libby rodliffe,7086632.0,1,7086632.0
libby thomas dickey,167500092.0,1,167500092.0
libby titus,51636504.0,1,51636504.0
libby villari,34918038.0,3,11639346.0
libby whittemore,103823389.0,2,51911694.5
licia maglietta,5311177.0,1,5311177.0
lida botha,37491364.0,1,37491364.0
lida cordona,16973715.0,1,16973715.0
lidia biondi,64336856.0,2,32168428.0
lidia darly,41814863.0,1,41814863.0
lidia isabel quiroz dorantes,14998027.0,1,14998027.0
lidia porto,114790772.0,4,28697693.0
lidia vitale,8054.0,1,8054.0
lidija antonic,26594261.0,1,26594261.0
lidija zovkic,39778599.0,1,39778599.0
lidiya korotko,117450119.0,1,117450119.0
lidor edri,52702.0,1,52702.0
lidou lidou,10019109.0,1,10019109.0
lidsey danielle bonomolo,10672566.0,1,10672566.0
lidya jewett,380263182.0,6,63377197.0
lief riddell,32241649.0,1,32241649.0
lien k stevens,21052030.0,1,21052030.0
liesel matthews,182971858.0,2,91485929.0
liesel staubitz,63313159.0,1,63313159.0
liesl ahlers,3759078.0,2,1879539.0
lieux dressler,30038362.0,1,30038362.0
liev schreiber,1627702946.0,41,39700071.853658535
lieve carchon,47482519.0,1,47482519.0
liezl carstens,18298649.0,2,9149324.5
lightfield lewis,153952592.0,1,153952592.0
lihi kornowski,2452882.0,2,1226441.0
liisa koppel,95951.0,1,95951.0
liisa repomartell,258096574.0,5,51619314.8
lika babluani,56092.0,1,56092.0
lil dagover,12156.0,2,6078.0
lil duval,11990732.0,4,2997683.0
lil fizz,40066497.0,1,40066497.0
lil kim,117103836.0,3,39034612.0
lil mama,1117808.0,1,1117808.0
lil rel howery,753641701.0,32,23551303.15625
lil woods,29197642.0,1,29197642.0
lil yachty,30026389.0,4,7506597.25
lila rose,19005109.0,1,19005109.0
lila sage,434038008.0,1,434038008.0
lila salet,32507.0,2,16253.5
lila silvi,317405.0,1,317405.0
lila victoire,48815.0,1,48815.0
lila yee,53548586.0,1,53548586.0
lilah fitzgerald,17725785.0,2,8862892.5
lilah tartakovsky,169700110.0,1,169700110.0
lilasrose gilberti,1623.0,1,1623.0
lili bayliss,44114232.0,1,44114232.0
lili bordan,345883782.0,2,172941891.0
lili epply,200074175.0,1,200074175.0
lili estefan,73118130.0,1,73118130.0
lili gesler,85917499.0,2,42958749.5
lili horvath,282358.0,1,282358.0
lili ishida,380529370.0,1,380529370.0
lili marshall,14378353.0,1,14378353.0
lili monori,282358.0,1,282358.0
lili popovich,201227.0,1,201227.0
lili reinhart,104968209.0,5,20993641.8
lili rich,7446823.0,4,1861705.75
lili sepe,50063053.0,2,25031526.5
lili taylor,709222159.0,24,29550923.291666668
lilia harkous,43829.0,1,43829.0
lilia landi,50850.0,1,50850.0
lilia skala,90463574.0,1,90463574.0
lilian fontaine,11000000.0,1,11000000.0
lilian guadalupe tapia robles,14998027.0,1,14998027.0
lilian khumalo,163536.0,1,163536.0
liliana alberto,35048.0,1,35048.0
liliana cristina circei,43034523.0,1,43034523.0
liliana garcia,3542.0,1,3542.0
liliana ghita,11307.0,1,11307.0
liliana mumy,167071295.0,2,83535647.5
liliana nova,8708.0,1,8708.0
liliana pizzuto,95347692.0,1,95347692.0
liliane escoza,34302837.0,1,34302837.0
liliane leila juma,93436322.0,1,93436322.0
liliane thomas,117693718.0,2,58846859.0
lilien batman,815290.0,1,815290.0
lilimar,652980194.0,1,652980194.0
lilith stangenberg,302512.0,2,151256.0
liliya shinkaryova,181655.0,1,181655.0
lill roughly,373830.0,1,373830.0
lilla crawford,128002372.0,1,128002372.0
lillete dubey,86107242.0,6,14351207.0
lilli lavine,50255310.0,1,50255310.0
lillian adams,86324118.0,3,28774706.0
lillian carlson,3042892.0,1,3042892.0
lillian crombie,49554002.0,1,49554002.0
lillian doucetroche,10230620.0,2,5115310.0
lillian dube,564034.0,2,282017.0
lillian groag,64006466.0,1,64006466.0
lillian hurst,41059716.0,1,41059716.0
lillian jones,162994032.0,1,162994032.0
lillian klein,30617396.0,1,30617396.0
lillian lange,94514402.0,1,94514402.0
lillian lehman,100289690.0,1,100289690.0
lillian lifflander,182251515.0,2,91125757.5
lillian njoki distefano,94029472.0,1,94029472.0
lillian randolph,23800000.0,1,23800000.0
lillian solange,36276286.0,1,36276286.0
lilliana cabal,13406304.0,2,6703152.0
lillias white,209464.0,2,104732.0
lillie dickens,102084362.0,1,102084362.0
lillie richardson,183875760.0,1,183875760.0
lillo brancato jr,24172899.0,1,24172899.0
lilly aspell,478539410.0,4,119634852.5
lilly bartlam,40127371.0,1,40127371.0
lilly doyle,946154.0,1,946154.0
lilly englert,108095955.0,1,108095955.0
lilly krug,32111181.0,1,32111181.0
lilly marie tschrtner,705767.0,1,705767.0
lilly mcdowell,65948711.0,1,65948711.0
lilly paatz,4832.0,1,4832.0
lilly singh,115581316.0,3,38527105.333333336
lillyfleur pointeaux,41610884.0,1,41610884.0
lillyrose stevens,34366783.0,1,34366783.0
lilo brancato,108626984.0,2,54313492.0
lilou moreau,4588389.0,1,4588389.0
lilou siauvaud,14465535.0,1,14465535.0
lily atkinson,8406711.0,1,8406711.0
lily bigham,83299761.0,1,83299761.0
lily carlson,73864507.0,1,73864507.0
lily cole,627874827.0,6,104645804.5
lily collias,352135.0,1,352135.0
lily collins,432728384.0,19,22775178.10526316
lily costner,21571189.0,1,21571189.0
lily davis,12180032.0,1,12180032.0
lily dodsworthevans,43558876.0,2,21779438.0
lily donoghue,10429730.0,1,10429730.0
lily elizabeth gavin,108095955.0,1,108095955.0
lily erlinghauser,312381.0,1,312381.0
lily franky,3919323.0,5,783864.6
lily frazer,36471796.0,2,18235898.0
lily gao,5772623.0,2,2886311.5
lily gladstone,69368168.0,9,7707574.222222222
lily holleman,228894.0,3,76298.0
lily huong mac,5069171.0,1,5069171.0
lily jackson,13548322.0,1,13548322.0
lily james,704042050.0,18,39113447.222222224
lily jayne,6115.0,1,6115.0
lily ji,59874525.0,1,59874525.0
lily kenna,124872350.0,1,124872350.0
lily knight,107638808.0,4,26909702.0
lily kostka,52543354.0,1,52543354.0
lily kozub,1361611.0,1,1361611.0
lily labeau,59671.0,1,59671.0
lily laight,464610.0,2,232305.0
lily mariye,12727958.0,2,6363979.0
lily marshallfricker,162789412.0,2,81394706.0
lily mcmenamy,2024099.0,1,2024099.0
lily mercer,36793804.0,1,36793804.0
lily mojekwu,127275.0,1,127275.0
lily monkus,183875760.0,1,183875760.0
lily nicksay,70706376.0,2,35353188.0
lily pater,35819556.0,1,35819556.0
lily pearl black,509815.0,1,509815.0
lily rabe,93970159.0,12,7830846.583333333
lily rose aslandogdu,3740823.0,1,3740823.0
lily sullivan,67374041.0,4,16843510.25
lily taieb,269232.0,2,134616.0
lily tomlin,684832517.0,19,36043816.684210524
lily travers,56245075.0,1,56245075.0
lily tung crystal,17766658.0,1,17766658.0
lily villegas,54723032.0,1,54723032.0
lily vk,26136.0,1,26136.0
lilyrose depp,76207417.0,10,7620741.7
lim jiyeon,466505.0,1,466505.0
lim jueun,11800.0,1,11800.0
limara meneses,197785.0,1,197785.0
lin chiling,627047.0,2,313523.5
lin juemin,135739.0,1,135739.0
lin lin feng,32061555.0,1,32061555.0
lin oeding,9489829.0,1,9489829.0
lin peng,74070.0,1,74070.0
lin po hung,245439076.0,1,245439076.0
lin shaye,998663213.0,37,26990897.64864865
lin yun,3229457.0,1,3229457.0
lina alminas,25440971.0,1,25440971.0
lina bembe,26123.0,1,26123.0
lina benzerti,388265.0,1,388265.0
lina esco,46935.0,2,23467.5
lina keller,91151.0,1,91151.0
lina renna,97571939.0,2,48785969.5
lina so myung,3050.0,1,3050.0
lina valonghi,71630.0,1,71630.0
lina zalewski,72110659.0,1,72110659.0
linara washington,70822403.0,4,17705600.75
linc hand,95020213.0,4,23755053.25
lincoln a castellanos,10310734.0,1,10310734.0
lincoln hoppe,855765.0,1,855765.0
lincoln kilpatrick,6730578.0,1,6730578.0
lincoln lambert,38781.0,1,38781.0
lincoln lewis,60527033.0,4,15131758.25
lincoln melcher,35144505.0,1,35144505.0
lincoln quesenberry,43440294.0,1,43440294.0
lincoln ward,54712227.0,1,54712227.0
linda asuma,24430272.0,1,24430272.0
linda atkinson,140218711.0,1,140218711.0
linda austin,29381956.0,1,29381956.0
linda auwers,1755212.0,1,1755212.0
linda bassett,36016835.0,3,12005611.666666666
linda bella,196147.0,1,196147.0
linda blair,414749749.0,10,41474974.9
linda boyd,42629776.0,1,42629776.0
linda broughton,44324012.0,2,22162006.0
linda burns,51636504.0,1,51636504.0
linda calvin johnson,108766007.0,1,108766007.0
linda cardellini,1283948352.0,23,55823841.39130435
linda carol,2877571.0,1,2877571.0
linda casaletto,183875760.0,1,183875760.0
linda cevallos,21078145.0,1,21078145.0
linda collazo,42172.0,1,42172.0
linda copeland,20537137.0,1,20537137.0
linda darlow,5841286.0,1,5841286.0
linda e williams,50824620.0,1,50824620.0
linda emond,282190704.0,16,17636919.0
linda evans,126110.0,1,126110.0
linda eve miller,71079915.0,1,71079915.0
linda fiorentino,323587421.0,6,53931236.833333336
linda flores wade,70405498.0,1,70405498.0
linda gehringer,47602194.0,1,47602194.0
linda gillen,160860986.0,2,80430493.0
linda gilvear,28871190.0,1,28871190.0
linda gray,39306.0,2,19653.0
linda hamilton,407516888.0,11,37046989.81818182
linda han,38578.0,1,38578.0
linda harrison,76257348.0,1,76257348.0
linda hart,151929334.0,4,37982333.5
linda hawkins,43960627.0,2,21980313.5
linda hoffman,112276146.0,1,112276146.0
linda howell,119394839.0,1,119394839.0
linda hunt,505135927.0,10,50513592.7
linda jewell,2193658.0,1,2193658.0
linda joyce nourse,155442489.0,1,155442489.0
linda kanyarusoke,6758416.0,1,6758416.0
linda kash,79252499.0,6,13208749.833333334
linda kay leonard,13103272.0,1,13103272.0
linda kay stewart,1405488.0,1,1405488.0
linda kaye,107928762.0,1,107928762.0
linda kee,1400603.0,1,1400603.0
linda kerns,56607223.0,1,56607223.0
linda kim,403536592.0,2,201768296.0
linda klein,9949470.0,1,9949470.0
linda kozlowski,309699835.0,3,103233278.33333333
linda kutrubes,64011.0,1,64011.0
linda laing,41543207.0,1,41543207.0
linda larkin,418441930.0,2,209220965.0
linda lavin,163318376.0,9,18146486.222222224
linda lee walter,10000000.0,1,10000000.0
linda leonard,23248.0,1,23248.0
linda levine,30651422.0,1,30651422.0
linda lind,16775.0,1,16775.0
linda louise duan,232641920.0,1,232641920.0
linda manz,5017811.0,1,5017811.0
linda marie larson,12180032.0,1,12180032.0
linda marr,14482031.0,1,14482031.0
linda may,3700000.0,1,3700000.0
linda molloy,41850659.0,1,41850659.0
linda mpondo,10597734.0,1,10597734.0
linda myers,10000000.0,1,10000000.0
linda nourse,17782176.0,1,17782176.0
linda nystedt,25697647.0,1,25697647.0
linda park,181166115.0,1,181166115.0
linda perri,175507256.0,3,58502418.666666664
linda pine,66889043.0,1,66889043.0
linda porter,69321035.0,3,23107011.666666668
linda powell,41776634.0,5,8355326.8
linda purl,12581713.0,1,12581713.0
linda rae jurgens,180470489.0,1,180470489.0
linda sans,13467977.0,2,6733988.5
linda santiago,159555901.0,1,159555901.0
linda shayne,4959571.0,2,2479785.5
linda sorensen,37851115.0,2,18925557.5
linda sorgini,22063.0,1,22063.0
linda speciale,2082000.0,1,2082000.0
linda stasi,36768310.0,1,36768310.0
linda stein,24430272.0,1,24430272.0
linda thompson williams,9177065.0,1,9177065.0
linda thorson,27807627.0,2,13903813.5
linda trinh,14966.0,1,14966.0
linda wallem,126680884.0,1,126680884.0
linden ashby,19592559.0,3,6530853.0
lindiwe matshikiza,8323085.0,1,8323085.0
lindley joyner,120601.0,1,120601.0
linds edwards,311223296.0,2,155611648.0
lindsay anne williams,7123.0,1,7123.0
lindsay ayliffe,187840562.0,3,62613520.666666664
lindsay beamish,1997497.0,1,1997497.0
lindsay bourne,2488740.0,1,2488740.0
lindsay brice,85080171.0,1,85080171.0
lindsay burdge,2340879.0,11,212807.18181818182
lindsay clift,53862963.0,1,53862963.0
lindsay crouse,91091340.0,6,15181890.0
lindsay curran,25460475.0,1,25460475.0
lindsay duncan,1056186746.0,19,55588776.10526316
lindsay farris,31153464.0,1,31153464.0
lindsay foster,29035702.0,2,14517851.0
lindsay frost,132682650.0,2,66341325.0
lindsay gareth,2529395.0,1,2529395.0
lindsay halladay,15515460.0,1,15515460.0
lindsay hartley,23833.0,1,23833.0
lindsay heath,1914090.0,1,1914090.0
lindsay holiday,154112492.0,1,154112492.0
lindsay j wrinn,14942422.0,1,14942422.0
lindsay janisse,12600231.0,1,12600231.0
lindsay jarvis,8891623.0,1,8891623.0
lindsay karamoh,60765.0,1,60765.0
lindsay lamb,70056925.0,2,35028462.5
lindsay lohan,474575274.0,22,21571603.363636363
lindsay mcgrail,32363404.0,1,32363404.0
lindsay morton,333714112.0,1,333714112.0
lindsay musil,71115043.0,4,17778760.75
lindsay pattison,44428554.0,1,44428554.0
lindsay pulsipher,2861655.0,4,715413.75
lindsay schmidt,10214647.0,1,10214647.0
lindsay seidel,9767647.0,1,9767647.0
lindsay sloane,302460653.0,9,33606739.222222224
lindsay tryctha,47811275.0,1,47811275.0
lindsay wagner,41076091.0,3,13692030.333333334
lindsay wray,74787599.0,1,74787599.0
lindsay younce,2627016.0,1,2627016.0
lindsey barry,118450002.0,1,118450002.0
lindsey beauchamp,34302837.0,1,34302837.0
lindsey blackwell,37243418.0,1,37243418.0
lindsey blanchard,2403638.0,1,2403638.0
lindsey broad,85631230.0,4,21407807.5
lindsey coley,34353000.0,1,34353000.0
lindsey collins,244082982.0,1,244082982.0
lindsey g smith,97183649.0,2,48591824.5
lindsey garrett,2722209.0,2,1361104.5
lindsey ginter,122886274.0,3,40962091.333333336
lindsey gintier,136025503.0,1,136025503.0
lindsey gort,75612460.0,1,75612460.0
lindsey huang,15515460.0,1,15515460.0
lindsey kraft,5783.0,1,5783.0
lindsey legros,214866165.0,2,107433082.5
lindsey n moser,76218673.0,2,38109336.5
lindsey normington,14379113.0,1,14379113.0
lindsey pelas,16775.0,1,16775.0
lindsey pires,79042440.0,1,79042440.0
lindsey russell,143528619.0,1,143528619.0
lindsey ryan,39046489.0,1,39046489.0
lindsey shaw,213446.0,2,106723.0
lindsey smith,28148130.0,1,28148130.0
lindsey sutton,23591432.0,1,23591432.0
lindsey ward,54030051.0,1,54030051.0
lindy booth,119161864.0,6,19860310.666666668
lindy loundagin,36580083.0,1,36580083.0
lindy newton,81001787.0,1,81001787.0
lindze letherman,58220776.0,1,58220776.0
line renaud,1477650.0,1,1477650.0
linette beaumont,86103234.0,1,86103234.0
linette yowayin,5711.0,1,5711.0
ling jo eusebio,5755286.0,1,5755286.0
lingai kowla,5711.0,1,5711.0
linh le,87264.0,1,87264.0
linhdan pahm,792297.0,2,396148.5
linhdan pham,5243537.0,1,5243537.0
linmanuel miranda,253787055.0,6,42297842.5
linn reusse,162138.0,1,162138.0
linnea quigley,26741907.0,3,8913969.0
linnea saasen,8612.0,1,8612.0
lino disalvo,115168587.0,2,57584293.5
lino facioli,61153526.0,1,61153526.0
lino musella,18550030.0,2,9275015.0
lino papa,6984.0,1,6984.0
lino valdez,40540.0,1,40540.0
lino ventura,1399275.0,4,349818.75
linus fluhr,38818.0,1,38818.0
linus roach,402904234.0,14,28778873.85714286
linus roache,57712751.0,3,19237583.666666668
linwood phillip walker,17500399.0,1,17500399.0
linzi hateley,149260140.0,1,149260140.0
lio tipton,4330720.0,2,2165360.0
lionel abelanski,64913.0,3,21637.666666666668
lionel atwill,9172000.0,2,4586000.0
lionel barrymore,17604691.0,4,4401172.75
lionel blair,1537860.0,1,1537860.0
lionel briand,7459300.0,1,7459300.0
lionel decker,5828466.0,1,5828466.0
lionel dray,1093184.0,2,546592.0
lionel mark smith,22450975.0,1,22450975.0
lionel newton,3190161.0,4,797540.25
lionel richie,48102795.0,1,48102795.0
lionel stander,34175000.0,1,34175000.0
lionel vitrant,41610884.0,1,41610884.0
lior ashkenazi,16686991.0,10,1668699.1
lior liebling,82553.0,1,82553.0
lior miller,15811.0,1,15811.0
lior raz,186684044.0,4,46671011.0
lipica shah,18007317.0,1,18007317.0
liran nathan,249657659.0,2,124828829.5
liron benshluch,64764.0,1,64764.0
liron levo,142242.0,1,142242.0
lisa adam,144840419.0,1,144840419.0
lisa aliff,57387000.0,1,57387000.0
lisa altomare,87044645.0,1,87044645.0
lisa amsterdam,153952592.0,1,153952592.0
lisa ann cabasa,2642718.0,1,2642718.0
lisa ann grant,140464664.0,1,140464664.0
lisa ann hadley,153952592.0,1,153952592.0
lisa ann phillips,75530832.0,1,75530832.0
lisa ann smith,56117548.0,1,56117548.0
lisa ann walter,634043853.0,7,90577693.28571428
lisa anne goldsmith,58781532.0,2,29390766.0
lisa arch,100289690.0,1,100289690.0
lisa arnold,60755732.0,1,60755732.0
lisa ayimah,12350.0,1,12350.0
lisa banes,298823572.0,4,74705893.0
lisa barbuscia,12801190.0,1,12801190.0
lisa barnes,70001698.0,1,70001698.0
lisa beach,103046663.0,1,103046663.0
lisa berry,85364450.0,2,42682225.0
lisa blount,16608329.0,3,5536109.666666667
lisa bohn,26019.0,1,26019.0
lisa bonet,160734925.0,4,40183731.25
lisa bowman,10070.0,1,10070.0
lisa boyle,112276146.0,1,112276146.0
lisa branch,26461644.0,1,26461644.0
lisa brenner,116755086.0,3,38918362.0
lisa brinegar,203464105.0,1,203464105.0
lisa bronwyn moore,118471320.0,1,118471320.0
lisa brounstein,70836296.0,1,70836296.0
lisa brown,84351197.0,1,84351197.0
lisa bunting,7689607.0,1,7689607.0
lisa calder,47545060.0,1,47545060.0
lisa canning,103046663.0,1,103046663.0
lisa carpenter prewitt,36805288.0,1,36805288.0
lisa catara,13391791.0,1,13391791.0
lisa chappell,69695.0,1,69695.0
lisa chung,5210988.0,1,5210988.0
lisa cloud,75320092.0,2,37660046.0
lisa codrington,16883115.0,2,8441557.5
lisa cohen,25568251.0,1,25568251.0
lisa cooley,70327868.0,1,70327868.0
lisa crilley,17127992.0,1,17127992.0
lisa cromarty,211593228.0,1,211593228.0
lisa crosby,6284090.0,1,6284090.0
lisa dagostino,60240295.0,1,60240295.0
lisa dapolito,46743809.0,1,46743809.0
lisa darr,67544505.0,1,67544505.0
lisa datz,162994032.0,1,162994032.0
lisa denton,91258000.0,1,91258000.0
lisa dewitt,39263506.0,1,39263506.0
lisa dodson,85895376.0,2,42947688.0
lisa durupt,40713082.0,1,40713082.0
lisa earley,34531832.0,1,34531832.0
lisa edelstein,490782324.0,7,70111760.57142857
lisa eichhorn,123081976.0,3,41027325.333333336
lisa eilbacher,254936070.0,3,84978690.0
lisa eisner,20811365.0,1,20811365.0
lisa emery,18041858.0,2,9020929.0
lisa fairchild,25534493.0,1,25534493.0
lisa faulkner,4899194.0,1,4899194.0
lisa fink,21452082.0,1,21452082.0
lisa fithian,10068.0,1,10068.0
lisa flanagan,17472.0,1,17472.0
lisa france,19288130.0,1,19288130.0
lisa freeman,118450002.0,1,118450002.0
lisa gerber,56979478.0,1,56979478.0
lisa gerritsen,100489150.0,1,100489150.0
lisa gerstein,16963963.0,1,16963963.0
lisa gleave,36580083.0,1,36580083.0
lisa glossop,5755286.0,1,5755286.0
lisa golub,7066.0,1,7066.0
lisa gumora,128152301.0,1,128152301.0
lisa gunn,64506874.0,1,64506874.0
lisa guzman,88548798.0,2,44274399.0
lisa haas,519487.0,1,519487.0
lisa hammer,156022.0,1,156022.0
lisa hand,107533925.0,1,107533925.0
lisa hannigan,857524.0,1,857524.0
lisa haydon,1326999.0,1,1326999.0
lisa henni,189844.0,3,63281.333333333336
lisa hernandez,38577772.0,1,38577772.0
lisa hofer,12154738.0,1,12154738.0
lisa howard,292324737.0,1,292324737.0
lisa hull,149260140.0,1,149260140.0
lisa hynes,544538.0,1,544538.0
lisa iverson,66308518.0,1,66308518.0
lisa jakob,219195051.0,1,219195051.0
lisa jakub,315095030.0,2,157547515.0
lisa jane persky,139905953.0,3,46635317.666666664
lisa jouet mosenson,33832741.0,1,33832741.0
lisa joyce,63680176.0,3,21226725.333333332
lisa joyner,157286893.0,3,52428964.333333336
lisa k wyatt,16531983.0,2,8265991.5
lisa kay,106793915.0,1,106793915.0
lisa kicielinski,110212700.0,1,110212700.0
lisa kudrow,1045913215.0,22,47541509.77272727
lisa lackey,52842724.0,1,52842724.0
lisa lampanelli,32862104.0,1,32862104.0
lisa le cover,91258000.0,1,91258000.0
