name,domestic_gross,num_movies,avg_gross
John Walsch,"$210,904",1,"$210,904"
Lenore Zann,"$210,904",1,"$210,904"
Tim Choate,"$210,904",1,"$210,904"
Kate Lynch,"$210,904",1,"$210,904"
Javier Camara,"$210,840",4,"$52,710"
Denise Quinones,"$210,625",1,"$210,625"
Joseph Lyle Taylor,"$210,625",1,"$210,625"
Manny Perez,"$210,625",2,"$105,313"
Celine Sallette,"$210,307",2,"$105,154"
Jan Lamb,"$210,187",1,"$210,187"
Mak Pui-tung,"$210,187",1,"$210,187"
Louisa So,"$210,187",1,"$210,187"
Michael Chow,"$210,187",1,"$210,187"
Alan Yeung,"$210,187",1,"$210,187"
Ronnie Wood,"$210,000",1,"$210,000"
Pat Roach,"$210,000",1,"$210,000"
Peta Murgatroyd,"$209,990",1,"$209,990"
Robert Krantz,"$209,990",1,"$209,990"
Natasha Bure,"$209,990",1,"$209,990"
Sacha Pitoëff,"$209,979",1,"$209,979"
Giorgio Albertazzi,"$209,979",1,"$209,979"
Brian Geraghty,"$209,218",4,"$52,305"
Mi Yang,"$208,959",2,"$104,480"
Isild Le Besco,"$208,947",2,"$104,474"
Adeel Hussain,"$208,611",1,"$208,611"
Sonya Jehan,"$208,611",1,"$208,611"
Sheheryar Munawar,"$208,611",1,"$208,611"
Sheryl Lee,"$207,751",1,"$207,751"
Jakob Cedergren,"$207,140",2,"$103,570"
Nina Arianda,"$206,909",1,"$206,909"
John Arcilla,"$206,040",1,"$206,040"
Tom Mercier,"$206,003",1,"$206,003"
Valerie Bonneton,"$205,505",2,"$102,753"
Pascale Arbillot,"$205,505",1,"$205,505"
Tamara Lawrance,"$205,135",1,"$205,135"
Chad Villella,"$205,048",1,"$205,048"
Lane Garrison,"$204,881",1,"$204,881"
Evan Mitchum,"$203,795",1,"$203,795"
Danner Brown,"$203,795",1,"$203,795"
Gippy Grewal,"$203,790",2,"$101,895"
Lorànt Deutsch,"$203,636",1,"$203,636"
Katie Aselton,"$202,823",7,"$28,975"
Brandon Polansky,"$202,788",1,"$202,788"
Samantha Elisofon,"$202,788",1,"$202,788"
Arya,"$202,581",1,"$202,581"
Madhavan,"$202,581",3,"$67,527"
Dominic Rains,"$202,348",2,"$101,174"
Rie Rasmussen,"$202,200",1,"$202,200"
Eric Wareheim,"$201,436",1,"$201,436"
Isaac Leyva,"$201,395",1,"$201,395"
Jordi Molla,"$201,351",1,"$201,351"
Travis Scott,"$201,351",1,"$201,351"
Franco Masini,"$201,227",1,"$201,227"
Antonia Bengoechea,"$201,227",1,"$201,227"
Gaston Cocchiarale,"$201,227",1,"$201,227"
Peter Lanzani,"$201,227",3,"$67,076"
Giselle Motta,"$201,227",1,"$201,227"
Lili Popovich,"$201,227",1,"$201,227"
Oksana Akinshina,"$200,508",2,"$100,254"
Morgan Saylor,"$200,242",3,"$66,747"
Brian Marc,"$200,242",1,"$200,242"
Amanda Langlet,"$198,791",1,"$198,791"
Ralph Richardson,"$198,324",2,"$99,162"
Lazaro Ramos,"$198,181",1,"$198,181"
Emar Xor Ona,"$197,785",1,"$197,785"
Limara Meneses,"$197,785",1,"$197,785"
Cynthia Addai-Robinson,"$197,463",2,"$98,732"
Aundrea Smith,"$197,463",1,"$197,463"
Lam Ka Tung,"$196,634",2,"$98,317"
Jace Norman,"$196,458",1,"$196,458"
Bryn Vale,"$196,322",1,"$196,322"
Viktoria Miroshnichenko,"$196,258",1,"$196,258"
Diana Quezada,"$196,147",1,"$196,147"
Anton Troy,"$196,147",1,"$196,147"
Teodorico Paul Sajor,"$196,147",1,"$196,147"
Bianca Lemaire,"$196,147",1,"$196,147"
Allison Ochmanek,"$196,147",1,"$196,147"
Linda Bella,"$196,147",1,"$196,147"
Eric Lewis,"$196,147",1,"$196,147"
Armont Casale,"$196,147",1,"$196,147"
Meredith Laine,"$196,147",1,"$196,147"
Xander Berkeley,"$195,736",5,"$39,147"
Dana Ivgy,"$194,782",3,"$64,927"
Ane Dahl-Torp,"$194,622",4,"$48,656"
Greg Timmermans,"$193,137",1,"$193,137"
Dick Durock,"$192,816",2,"$96,408"
Bianca Haase,"$191,996",1,"$191,996"
Brock O’Hurn,"$191,996",1,"$191,996"
Michael Vlamis,"$191,996",1,"$191,996"
Michelle Randolph,"$191,996",1,"$191,996"
Molly Parker,"$191,540",4,"$47,885"
Melanie Doutey,"$190,980",1,"$190,980"
Guillaume Gouix,"$190,980",2,"$95,490"
Ni Yan,"$190,946",1,"$190,946"
Colleen Clinkenbeard,"$190,859",2,"$95,430"
Edward Rowe,"$189,579",1,"$189,579"
Mary Woodvine,"$189,579",1,"$189,579"
China Zorrilla,"$189,024",1,"$189,024"
Manuel Alexandre,"$189,024",1,"$189,024"
Luisa Ranieri,"$188,248",1,"$188,248"
Christopher Buchholz,"$188,248",1,"$188,248"
Regina Nemni,"$188,248",1,"$188,248"
Jonny Beauchamp,"$187,674",3,"$62,558"
Otoja Abit,"$187,674",1,"$187,674"
Vladimir Alexis,"$187,674",1,"$187,674"
Zanilia Zhao,"$187,074",1,"$187,074"
William Feng,"$187,074",2,"$93,537"
Nathan Stewart-Jarrett,"$187,053",2,"$93,527"
Lei Jiayin,"$186,982",7,"$26,712"
Jamie Sives,"$186,912",1,"$186,912"
Billy Boyd,"$186,912",1,"$186,912"
Brenda Blethyn,"$186,912",1,"$186,912"
Izia Higelin,"$186,852",2,"$93,426"
Zaib Rehman,"$186,410",1,"$186,410"
Beatrice Dalle,"$186,305",2,"$93,153"
David Verdaguer,"$185,903",4,"$46,476"
Laia Artigas,"$185,903",1,"$185,903"
Bruna Cusí,"$185,903",1,"$185,903"
Helena Howard,"$185,576",3,"$61,859"
Michael Rispoli,"$184,383",3,"$61,461"
Thanapat Salsaymar,"$184,292",1,"$184,292"
Esti Ginzberg,"$183,920",1,"$183,920"
Emily Meade,"$183,920",3,"$61,307"
Kristoffer Joner,"$183,639",2,"$91,820"
Claude Brasseur,"$183,618",2,"$91,809"
Siiri Sololinna,"$182,925",1,"$182,925"
Sophia Heikkila,"$182,925",1,"$182,925"
Sami Frey,"$182,857",1,"$182,857"
Brett Granstaff,"$182,695",1,"$182,695"
Lois Smith,"$180,608",1,"$180,608"
Mira Grosin,"$180,590",1,"$180,590"
Liv LeMoyne,"$180,590",1,"$180,590"
Mira Barkhammar,"$180,590",1,"$180,590"
Aimee Garcia,"$180,237",3,"$60,079"
Adria Arjona,"$179,987",6,"$29,998"
Maisie Ayres,"$179,897",1,"$179,897"
Sebastian Croft,"$179,897",2,"$89,949"
Aisling Bea,"$179,897",1,"$179,897"
Alberto Sordi,"$179,788",3,"$59,929"
Deborah Francois,"$179,091",2,"$89,546"
Anne Curtis,"$178,471",1,"$178,471"
Christopher Rydell,"$178,308",1,"$178,308"
Devika Bhise,"$177,437",2,"$88,719"
Iris Bry,"$177,331",1,"$177,331"
Laura Smet,"$177,331",1,"$177,331"
Levan Gelbakhiani,"$177,262",1,"$177,262"
Kyle Catlett,"$176,847",1,"$176,847"
David Cross,"$176,697",3,"$58,899"
Finn Woodlock,"$176,669",1,"$176,669"
Hippolyte Girardot,"$176,631",3,"$58,877"
Maria Dragus,"$175,975",1,"$175,975"
Adrian Titieni,"$175,975",1,"$175,975"
Rodrigo Cortes,"$175,559",1,"$175,559"
Paola Lara,"$175,559",1,"$175,559"
Hanssel Casillas,"$175,559",1,"$175,559"
Juan Ramón López,"$175,559",1,"$175,559"
Nery Arredondo,"$175,559",1,"$175,559"
Ianis Guerrero,"$175,559",1,"$175,559"
Faith Renee Kennedy,"$175,232",1,"$175,232"
Johan Heldenbergh,"$175,038",1,"$175,038"
Veerle Baetens,"$175,038",1,"$175,038"
Kim Shaw,"$174,224",2,"$87,112"
Vanessa Marshall,"$173,704",1,"$173,704"
Taylor Paige Henderson,"$173,704",1,"$173,704"
Kacey Musgraves,"$173,704",1,"$173,704"
William Miller,"$173,472",1,"$173,472"
Jose Carlos Montes-Roldan,"$173,472",1,"$173,472"
Javier Olivan,"$173,472",1,"$173,472"
Liz Gallardo,"$173,472",1,"$173,472"
Pulkit Samrat,"$172,915",3,"$57,638"
Levana Finkelstein,"$172,860",1,"$172,860"
Aliza Rosen,"$172,860",1,"$172,860"
Ilan Dar,"$172,860",1,"$172,860"
Ze'ev Revach,"$172,860",1,"$172,860"
Rafi Tabor,"$172,860",1,"$172,860"
Billy Campbell,"$171,740",1,"$171,740"
Pat Healy,"$171,434",5,"$34,287"
Woo Do-hwan,"$170,560",2,"$85,280"
Mavis Fan,"$170,276",2,"$85,138"
Ashley Hinshaw,"$169,016",4,"$42,254"
Kim Tae-ri,"$168,309",2,"$84,155"
Kim Woo-bin,"$168,309",1,"$168,309"
Evan Glodell,"$168,226",1,"$168,226"
Tyler Dawson,"$168,226",1,"$168,226"
Olivia Cote,"$168,134",2,"$84,067"
Archie Renaux,"$168,099",2,"$84,050"
Holland Roden,"$167,962",2,"$83,981"
Jang Ki-yong,"$166,971",2,"$83,486"
Kim Sang-Joong,"$166,971",1,"$166,971"
Kim Ah-joong,"$166,971",1,"$166,971"
Cheyenne Jackson,"$166,909",5,"$33,382"
Royalty Hightower,"$166,425",1,"$166,425"
Armando Espitia,"$166,403",2,"$83,202"
Kristyan Ferrer,"$166,350",3,"$55,450"
Dustin Nguyen,"$165,987",3,"$55,329"
Kathy Uyen,"$165,987",1,"$165,987"
Thai Hoa,"$165,987",1,"$165,987"
Haluk Bilginer,"$165,520",1,"$165,520"
Melisa Sozen,"$165,520",2,"$82,760"
Tandin Phubz,"$165,470",1,"$165,470"
Tandin Wangchuk,"$165,470",1,"$165,470"
Harry Einhorn,"$165,470",1,"$165,470"
Yang Zishan,"$165,428",3,"$55,143"
Beier Bao (包贝尔),"$165,428",2,"$82,714"
Anastasia Shevtsova,"$165,203",1,"$165,203"
Juli Jakab,"$164,717",1,"$164,717"
Terri Chandler,"$164,346",1,"$164,346"
Maeve Higgins,"$164,346",1,"$164,346"
Claudia O'Doherty,"$164,346",1,"$164,346"
Jamie Beamish,"$164,346",1,"$164,346"
Hyung-rae Shim,"$164,247",1,"$164,247"
Kim Hee-ae,"$164,167",1,"$164,167"
Devin Druid,"$163,808",2,"$81,904"
Sophie McIntosh,"$163,756",1,"$163,756"
Will Attenborough,"$163,756",1,"$163,756"
Henry Hopper,"$163,753",2,"$81,877"
Thuy Nguyen,"$163,069",1,"$163,069"
Louis Jouvet,"$162,761",1,"$162,761"
Suzy Delair,"$162,761",1,"$162,761"
Capucine Sainson-Fabresse,"$162,363",1,"$162,363"
Michael Imperioli,"$162,195",2,"$81,098"
Mamatha Bhukya,"$161,590",1,"$161,590"
Wen Zhang,"$161,488",2,"$80,744"
Piolo Pascual,"$161,217",1,"$161,217"
Gerald Anderson,"$161,217",2,"$80,609"
Erland Josephson,"$161,082",1,"$161,082"
Francoise Lebrun,"$160,892",1,"$160,892"
Dario Argento,"$160,892",1,"$160,892"
John Flansburgh,"$160,621",1,"$160,621"
John Linnell,"$160,621",1,"$160,621"
Rosy McEwen,"$160,215",2,"$80,108"
Agyness Deyn,"$159,714",1,"$159,714"
Carlos Fuentes,"$159,228",1,"$159,228"
Jesus Cabrero,"$159,228",1,"$159,228"
Cora Tiedra,"$159,228",1,"$159,228"
Merces Pons,"$159,228",1,"$159,228"
"Victor Ullate, Jr.","$159,228",1,"$159,228"
Armando del Rio,"$159,228",1,"$159,228"
Concha Velasco,"$159,228",1,"$159,228"
Alberto San Juan,"$159,228",2,"$79,614"
Miguel Garcia,"$159,228",1,"$159,228"
Georges Corraface,"$159,228",1,"$159,228"
Silke,"$159,228",1,"$159,228"
Elisa Matilla,"$159,228",1,"$159,228"
Stana Katic,"$159,014",3,"$53,005"
Matilde Gioli,"$158,549",1,"$158,549"
Fabrizio Gifuni,"$158,549",1,"$158,549"
Guglielmo Pinelli,"$158,549",1,"$158,549"
Gigio Alberti,"$158,549",1,"$158,549"
Giovanni Anzaldo,"$158,549",1,"$158,549"
Bebo Storti,"$158,549",1,"$158,549"
Fabrizio Bentivoglio,"$158,549",1,"$158,549"
Roman Duris,"$158,411",1,"$158,411"
Youn Yuh-jung,"$157,961",2,"$78,981"
Allee Sutton Hethcoat,"$157,376",2,"$78,688"
Michael Abbott Jr,"$157,252",1,"$157,252"
"Michael Rainey, Jr.","$156,996",1,"$156,996"
Cuzin Toma,"$156,618",2,"$78,309"
Gary Perez,"$156,022",1,"$156,022"
Reece Ritchie,"$155,271",1,"$155,271"
Kamila Urzędowska,"$155,188",1,"$155,188"
Lindsay Sloane,"$154,604",1,"$154,604"
Michelle Broth,"$154,604",1,"$154,604"
Jiang Wu,"$154,120",3,"$51,373"
Liam Cunningham,"$154,084",4,"$38,521"
Stuart Graham,"$154,084",1,"$154,084"
Hannah Murray,"$153,801",2,"$76,901"
Carole Bouquet,"$153,785",1,"$153,785"
Daniel Letterle,"$153,122",1,"$153,122"
Wallace Chung,"$152,316",5,"$30,463"
Richard Blake,"$152,223",2,"$76,112"
Iwan Rheon,"$151,885",5,"$30,377"
Krista Bridges,"$151,722",1,"$151,722"
Percy Hynes White,"$151,722",2,"$75,861"
Isaiah Lehtinen,"$151,722",1,"$151,722"
Romina D’Ugo,"$151,722",1,"$151,722"
Jen Tullock,"$151,307",1,"$151,307"
Judith Light,"$151,307",2,"$75,654"
Hannah Pearl Utt,"$151,307",1,"$151,307"
Aaron Poole,"$151,042",1,"$151,042"
Pantea Panahiha,"$151,018",1,"$151,018"
Hassan Madjooni,"$151,018",1,"$151,018"
Yana Novikova,"$150,565",1,"$150,565"
Grigoriy Fesenko,"$150,565",1,"$150,565"
Takuya Kimura,"$150,532",3,"$50,177"
Hana Sugisaki,"$150,532",1,"$150,532"
Jahking Guillory,"$150,191",1,"$150,191"
Christopher Jordan Wallace,"$150,191",1,"$150,191"
Helen Sjoholm,"$150,109",1,"$150,109"
Zhang Huiwen,"$149,761",1,"$149,761"
Benjamin Lavernhe,"$149,621",1,"$149,621"
Arata Iura,"$149,575",2,"$74,788"
Sigurður Sigurjónsson,"$149,250",1,"$149,250"
Matt Bush,"$148,865",5,"$29,773"
Andy Nyman,"$148,747",1,"$148,747"
Marcello Fonte,"$148,225",1,"$148,225"
Nykiya Adams,"$147,838",1,"$147,838"
Eili Harboe,"$147,391",1,"$147,391"
Luis Tosar,"$146,647",5,"$29,329"
Noel Clarke,"$146,401",4,"$36,600"
Tom Hopper,"$146,329",4,"$36,582"
Scout Taylor-Compton,"$145,971",14,"$10,427"
Koki Maeda,"$145,808",1,"$145,808"
Reed Birney,"$145,175",2,"$72,588"
Ann Dowd,"$145,175",2,"$72,588"
Krisha Fairchild,"$144,822",2,"$72,411"
Vanessa Bell Calloway,"$144,537",3,"$48,179"
Mick Jagger,"$144,201",1,"$144,201"
Lauren Watson,"$144,123",1,"$144,123"
Jamie Temple,"$144,123",1,"$144,123"
Tom Prior,"$144,118",1,"$144,118"
Oleg Zagorodnii,"$144,118",1,"$144,118"
Michel Blanc,"$143,795",4,"$35,949"
Charlotte Kirk,"$143,532",3,"$47,844"
Steven Waddington,"$143,532",2,"$71,766"
Matt Ryan,"$143,532",1,"$143,532"
Sean Pertwee,"$143,532",1,"$143,532"
Devin France,"$143,518",1,"$143,518"
Yashua Mack,"$143,518",1,"$143,518"
Xu Qing,"$143,430",1,"$143,430"
Zu Feng,"$143,430",1,"$143,430"
Jacky Heung,"$143,430",2,"$71,715"
Jason Ritter,"$142,932",9,"$15,881"
Jill Awbrey,"$142,817",1,"$142,817"
Bart Johnson,"$142,817",2,"$71,409"
Eros de la Puente,"$142,722",1,"$142,722"
Vincent Lacoste,"$142,252",5,"$28,450"
Chase Williamson,"$141,951",4,"$35,488"
Rob Mayes,"$141,951",2,"$70,976"
Ashlynn Yennie,"$141,877",1,"$141,877"
Tim McInnerny,"$141,660",3,"$47,220"
Lennie James,"$141,660",1,"$141,660"
Moses Ingram,"$141,660",2,"$70,830"
Bronagh Gallagher,"$141,660",2,"$70,830"
Trieste Kelly Dunn,"$141,358",5,"$28,272"
Cris Lankenau,"$141,358",1,"$141,358"
Niamh McCormack,"$141,143",1,"$141,143"
Stefan Konarske,"$141,143",1,"$141,143"
Amir Wilson,"$141,143",1,"$141,143"
Tedros Teclebrhan,"$141,143",1,"$141,143"
Asha Banks,"$141,143",1,"$141,143"
Sabine Devieilhe,"$141,143",1,"$141,143"
Jack Wolfe,"$141,143",1,"$141,143"
Stefi Celma,"$141,143",1,"$141,143"
Azia Dinea Hale,"$140,399",1,"$140,399"
Yehuda Nahari,"$140,306",1,"$140,306"
Drew Seeley,"$139,705",3,"$46,568"
Adhir Kalyan,"$139,034",1,"$139,034"
Sean Marquette,"$139,034",1,"$139,034"
Meagan Holder,"$138,325",2,"$69,163"
Akeem Smith,"$138,325",1,"$138,325"
Lindsey Shaw,"$138,325",1,"$138,325"
Sheila Munyiva,"$137,968",1,"$137,968"
Samantha Mugatsia,"$137,968",1,"$137,968"
Josue Aguirre,"$137,260",1,"$137,260"
James Tupper,"$137,260",2,"$68,630"
Rigo Sanchez,"$137,260",1,"$137,260"
Berenice Marlohe,"$137,112",4,"$34,278"
Zijian Dong,"$136,165",3,"$45,388"
Amanda Plummer,"$135,696",5,"$27,139"
Son Ye-jin,"$135,609",2,"$67,805"
Rotem Zisman-Cohen,"$135,382",1,"$135,382"
Roy Assaf,"$135,382",1,"$135,382"
Neeru Bajwa,"$135,000",2,"$67,500"
Gurpreet Ghuggi,"$135,000",2,"$67,500"
Binnu Dhillon,"$135,000",2,"$67,500"
Joy Rieger,"$134,962",2,"$67,481"
Jang Hyuk,"$134,716",1,"$134,716"
Gaston Pauls,"$134,696",1,"$134,696"
James Freedson-Jackson,"$134,552",2,"$67,276"
Hays Welford,"$134,552",1,"$134,552"
Christian Camargo,"$134,334",2,"$67,167"
Joon-sang Yoo,"$134,213",1,"$134,213"
Je-moon Yoon,"$134,213",2,"$67,107"
Nandamuri Kalyan Ram,"$134,166",1,"$134,166"
Khomotso Manyaka,"$134,078",1,"$134,078"
Kevin Anderson,"$133,645",1,"$133,645"
Pamela Gidley,"$133,645",1,"$133,645"
Vincent Zhao,"$133,592",3,"$44,531"
Tamala Jones,"$132,705",3,"$44,235"
Sarah Jane Dias,"$132,035",1,"$132,035"
Ken Howard,"$131,672",1,"$131,672"
John J. York,"$131,672",1,"$131,672"
Michael Barreta,"$131,672",1,"$131,672"
Jane Le,"$131,672",1,"$131,672"
Rob Moran,"$131,672",2,"$65,836"
Lee Thompson Young,"$131,672",1,"$131,672"
Kimberlin Brown,"$131,672",2,"$65,836"
Mackenzie Rosman,"$131,672",1,"$131,672"
Dennis Haskins,"$131,672",2,"$65,836"
Jonathan Banks,"$131,672",2,"$65,836"
Grant Goodeve,"$131,672",1,"$131,672"
Yakov Smirnoff,"$131,672",1,"$131,672"
Mouna Hawa,"$131,046",3,"$43,682"
Ahan Shetty,"$130,934",1,"$130,934"
Gregor Fisher,"$130,889",2,"$65,445"
Zoe Heran,"$130,271",1,"$130,271"
Hani Furstenberg,"$129,579",1,"$129,579"
Vinicius Garcia,"$129,479",1,"$129,479"
Byeong-Heon Lee,"$129,210",1,"$129,210"
Junglepussy,"$129,124",1,"$129,124"
Salmaan Dulquer,"$128,831",1,"$128,831"
Hermione Corfield,"$128,208",5,"$25,642"
Pili Groyne,"$127,910",1,"$127,910"
Kelly O’Sullivan,"$127,275",1,"$127,275"
Bartosz Bielenia,"$127,240",2,"$63,620"
Tsahi Halevi,"$127,115",2,"$63,558"
Shadi Mar'i,"$127,115",1,"$127,115"
Juliano Cazarre,"$127,098",2,"$63,549"
Charlie Schlatter,"$126,247",2,"$63,124"
Helene Bergsholm,"$126,085",1,"$126,085"
Anna Torv,"$125,839",2,"$62,920"
Tanner Cohen,"$125,380",1,"$125,380"
Shea Whigham,"$125,370",5,"$25,074"
Luke Grimes,"$125,267",3,"$41,756"
Derek Hough,"$125,106",1,"$125,106"
BoA,"$125,106",1,"$125,106"
Kyara Uchida,"$124,800",1,"$124,800"
Masatoshi Nagase,"$124,800",1,"$124,800"
Neels Van Jaarsveld,"$124,791",1,"$124,791"
Frank Rautenbach,"$124,791",1,"$124,791"
Jah Shams,"$124,561",1,"$124,561"
Miloš Forman,"$124,405",1,"$124,405"
Michel Delpech,"$124,405",1,"$124,405"
Manjot Singh,"$124,221",1,"$124,221"
Alejandro Polanco,"$123,731",1,"$123,731"
Kang Ha na,"$123,704",1,"$123,704"
Choi Ri,"$123,704",1,"$123,704"
Misti Traya,"$123,670",1,"$123,670"
Daniel McCabe,"$123,670",1,"$123,670"
Laya Deleon Hayes,"$123,107",1,"$123,107"
Sindi Lacej,"$122,593",1,"$122,593"
Tristan Halilaj,"$122,593",1,"$122,593"
Joel Murray,"$122,550",2,"$61,275"
Tara Lynne Barr,"$122,550",1,"$122,550"
Ania Bukstein,"$122,094",1,"$122,094"
Christopher Kirby,"$122,082",1,"$122,082"
Tilo Pruckner,"$122,082",1,"$122,082"
Julia Dietze,"$122,082",1,"$122,082"
Peta Sergeant,"$122,082",1,"$122,082"
Gotz Otto,"$122,082",1,"$122,082"
Betsy Brantley,"$121,867",1,"$121,867"
Zolee Griggs,"$121,642",1,"$121,642"
Carl Boehm,"$121,055",1,"$121,055"
Clayne Crawford,"$120,874",6,"$20,146"
Sung-min Lee,"$120,857",1,"$120,857"
Dong-won Kang,"$120,857",1,"$120,857"
Lee Kyung-Young,"$120,857",1,"$120,857"
Paul Kaye,"$120,620",1,"$120,620"
Alba August,"$120,486",2,"$60,243"
Kathleen Quinlan,"$120,226",2,"$60,113"
Hideaki Ito,"$120,045",5,"$24,009"
Thomas Dekker,"$119,751",3,"$39,917"
Fares Fares,"$119,690",3,"$39,897"
Vicki Zhao,"$119,550",1,"$119,550"
Liu Chang,"$119,376",1,"$119,376"
Camila Morrone,"$118,987",4,"$29,747"
Chris Zylka,"$118,919",2,"$59,460"
Sydney Marks,"$118,467",1,"$118,467"
Quinn Alexis,"$118,467",1,"$118,467"
Ivan Kamaras,"$117,963",1,"$117,963"
Gengxin Lin,"$117,925",3,"$39,308"
Dana Tapalaga,"$117,287",1,"$117,287"
Cristina Flutur,"$117,287",1,"$117,287"
Shani Klein,"$116,044",1,"$116,044"
Heli Twito,"$116,044",1,"$116,044"
Meytal Gal Suisa,"$116,044",1,"$116,044"
Nelly Tagar,"$116,044",1,"$116,044"
Chris Parnell,"$115,879",1,"$115,879"
Michel Simon,"$114,821",3,"$38,274"
Lembit Ulfsak,"$114,501",1,"$114,501"
Alex Karpovsky,"$114,325",6,"$19,054"
Debra Wilson,"$113,956",2,"$56,978"
Rory Uphold,"$113,956",1,"$113,956"
Dizaster,"$113,956",1,"$113,956"
Dumbfoundead,"$113,956",1,"$113,956"
Nigel Bennett,"$113,956",1,"$113,956"
Calum Worthy,"$113,956",3,"$37,985"
Shoniqua Shandai,"$113,956",2,"$56,978"
Walter Perez,"$113,956",2,"$56,978"
Loaded Lux,"$113,956",1,"$113,956"
Jackie Long,"$113,956",3,"$37,985"
Charlamagne Tha God,"$113,956",1,"$113,956"
Keith Robinson,"$113,804",2,"$56,902"
Wendy Raquel Robinson,"$113,804",1,"$113,804"
Charlie Clark,"$113,687",1,"$113,687"
Marko Zaror,"$113,687",3,"$37,896"
Renee Victor,"$113,687",1,"$113,687"
Missy Higgins,"$113,568",1,"$113,568"
Rocky McKenzie,"$113,568",1,"$113,568"
Tom Budge,"$113,568",1,"$113,568"
Magda Szubanski,"$113,568",1,"$113,568"
Ernie Dingo,"$113,568",1,"$113,568"
David Nibley,"$113,435",1,"$113,435"
Andie Nibley,"$113,435",1,"$113,435"
Elizabeth Tulloch,"$113,435",1,"$113,435"
Sebastian Roche,"$113,435",3,"$37,812"
Ruth Gemmell,"$113,384",1,"$113,384"
Liu Ye,"$113,369",3,"$37,790"
Adam Carolla,"$113,169",1,"$113,169"
Mykel Shannon Jenkins,"$112,691",1,"$112,691"
Alain Yu,"$112,691",1,"$112,691"
Ron Yuan,"$112,691",1,"$112,691"
Zero Mostel,"$111,866",3,"$37,289"
Dick Shawn,"$111,866",1,"$111,866"
Tracey Heggins,"$111,551",2,"$55,776"
Jocelin Donahue,"$111,386",4,"$27,847"
John Pollono,"$110,995",1,"$110,995"
Spencer House,"$110,995",1,"$110,995"
Maria Joao Bastos,"$110,507",1,"$110,507"
Michael McGrady,"$110,013",1,"$110,013"
Angelique Cabral,"$110,013",1,"$110,013"
Emily Deschanel,"$110,013",2,"$55,007"
Hyun Bin,"$109,856",2,"$54,928"
Brinsley Forde,"$109,749",1,"$109,749"
Lorenzo Ferro,"$109,608",1,"$109,608"
Theophile Baquet,"$109,404",2,"$54,702"
Eileen Atkins,"$109,338",1,"$109,338"
Max Hubacher,"$109,226",1,"$109,226"
Tatiana Astengo,"$108,620",1,"$108,620"
Cristian Mercado,"$108,620",1,"$108,620"
Jingchu Zhang,"$108,519",2,"$54,260"
Lee Jin-wook,"$108,238",2,"$54,119"
Yu Yeon-Seok,"$108,238",1,"$108,238"
Juri Ueno,"$108,238",1,"$108,238"
Teodor Corban,"$108,110",1,"$108,110"
Mihai Comanoiu,"$108,110",1,"$108,110"
Sana Jammelieh,"$107,977",1,"$107,977"
Shaden Kanboura,"$107,977",1,"$107,977"
Ashley Dowds,"$107,953",1,"$107,953"
Jeri Ryan,"$107,953",2,"$53,977"
John Paul Ruttan,"$107,953",1,"$107,953"
Ella Ballentine,"$107,953",1,"$107,953"
Micaela Ramazzotti,"$107,362",1,"$107,362"
Soko,"$107,352",2,"$53,676"
Kang Ha-neul,"$107,023",2,"$53,512"
Stephen Anthony Bailey,"$106,833",1,"$106,833"
Madison Lawlor,"$106,833",4,"$26,708"
Sofia Kappel,"$106,789",1,"$106,789"
Eric McCormack,"$106,545",3,"$35,515"
Wesley Jonathan,"$106,394",2,"$53,197"
Kristine Kujath Thorp,"$106,156",2,"$53,078"
Eirik Sæther,"$106,156",1,"$106,156"
Emily Hampshire,"$106,108",5,"$21,222"
Davidson Obennebo,"$105,995",1,"$105,995"
Amy Zimmer,"$105,995",1,"$105,995"
John Roberts,"$105,995",1,"$105,995"
Faheem Ali,"$105,995",1,"$105,995"
Rebecca F. Wright,"$105,995",1,"$105,995"
Qaher Harhash,"$105,995",1,"$105,995"
Mania Akbari,"$105,656",1,"$105,656"
Denis Podalydes,"$105,058",4,"$26,265"
Caleb Paddock,"$104,808",1,"$104,808"
Matthew Paddock,"$104,808",1,"$104,808"
Jenna Fischer,"$104,264",2,"$52,132"
Itay Tiran,"$104,039",1,"$104,039"
Ra Mi-ran,"$103,935",1,"$103,935"
Lee Sung-Kyung,"$103,935",1,"$103,935"
Maya Stange,"$103,874",2,"$51,937"
Kathleen Robertson,"$103,874",1,"$103,874"
C.J. Mack,"$103,000",1,"$103,000"
Zab Judah,"$103,000",1,"$103,000"
Sung Ki Ahn,"$102,982",2,"$51,491"
Edgar Garcia,"$102,890",1,"$102,890"
Olly Alexander,"$102,757",1,"$102,757"
Emily Foxler,"$102,617",1,"$102,617"
James Cosmo,"$102,614",4,"$25,654"
Lisa Vidal,"$102,384",2,"$51,192"
Josh Pence,"$102,384",1,"$102,384"
Patrick Davis,"$102,384",1,"$102,384"
James Curry,"$102,041",1,"$102,041"
Gordon Kindlmann,"$102,041",1,"$102,041"
Robin Schwartz,"$102,041",1,"$102,041"
Patrick Riester,"$102,041",1,"$102,041"
Wiley Wiggins,"$102,041",1,"$102,041"
Myles Paige,"$102,041",1,"$102,041"
Anatoly Solonitsyn,"$102,023",1,"$102,023"
Monty Muir,"$101,987",1,"$101,987"
Jiiva,"$101,911",2,"$50,956"
Marta Mazurek,"$101,657",1,"$101,657"
Kinga Preis,"$101,657",1,"$101,657"
